id,source_id,title,author,securities_firm,published_date,collected_at,source_url
1,1,하이브(352820) 조정 영업이익 컨센서스 상회,이환욱,유안타증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648957
2,1,대한조선(439260) 1Q26 Re: 순수 이익 피지컬 관점의 저평가,김용민,유안타증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648956
3,1,"대덕전자(353200) 1Q26 Review: 화려한 서막, 기대되는 본막",고선영,유안타증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648953
4,1,대한전선(001440) 서프라이즈로 확인된 구조 변화의 시작,"손현정,김고은손현정",유안타증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648952
5,1,"하이브(352820) 우려를 지나, 기대의 초입",김민영,메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648948
6,1,"HL만도(204320) 로봇 수주 구체화, 2027년 기대","김준성,배현서",메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648946
7,1,"대한전선(001440) 앗, 전선 회사에도 메탈 게인이?","장재혁,김아현",메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648945
8,1,대덕전자(353200) 신뢰를 숫자로 증명,양승수,메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648944
9,1,두산(000150) 말이 아니라 숫자로,양승수,메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648943
10,1,"두산퓨얼셀(336260) 1Q26 Review: 개선되는 SOFC 수율, 다가오는 PAFC 수주","문경원,이동석",메리츠증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648942
11,1,HD현대마린솔루션(443060) 금상첨화,이지니,대신증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648941
12,1,두산에너빌리티(034020) 가스터빈 사업 확대! 그리고 다가오는 미국 원전 모멘텀,허민호,대신증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648940
13,1,두산(000150) 사업부문 성장과 보유지분 가치 상승의 콜라보,이경연,대신증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648939
14,1,"대덕전자(353200) 1Q 호조, 2Q도 좋다!","박강호,서지원",대신증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648938
15,1,제일기획(030000) 주주환원 우수 기업,김회재,대신증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648936
16,1,대한전선(001440) (실적이) 어안이벙벙,나민식,SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648934
17,1,LG전자(066570) 밸류에이션콜: 어닝서프. 관세환급 대기 중,"박형우,정영환",SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648932
18,1,"삼성바이오로직스(207940) 우려는 과도, 펀더멘털은 견고",이선경,SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648931
19,1,HD현대마린솔루션(443060) 1Q26 NDR 후기: 데이터센터로 더 커진다,"한승한,고서영",SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648930
20,1,하이브(352820) 아픈 과거는 잊고 앞으로에 집중,박준형,SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648929
21,1,대덕전자(353200) FCBGA·메모리·MLB 모든 낙수효과를 받다,"박형우,정영환",SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648928
22,1,삼성물산(028260) 양호한 출발,최관순,SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648927
23,1,아모레퍼시픽(090430) 다변화되는 브랜드와 채널,형권훈,SK증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648926
24,1,두산에너빌리티(034020) 가스터빈 모멘텀 강화,김태현,IBK투자증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648921
25,1,LG전자(066570) 가전 섹터 내 돋보이는 실적,김운호,IBK투자증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648920
26,1,하이브(352820) 기대치 상회! 2분기 실적 모멘텀 기대,김유혁,IBK투자증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648919
27,1,하이브(352820) 2분기 실적 기대감 유효,황지원,iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648918
28,1,대덕전자(353200) 시가총액 8조원 타겟,고의영,iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648917
29,1,LG전자(066570) 로보틱스 사업에 대한 관심을 높일 때,고의영,iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648915
30,1,HL만도(204320) 가까워지는 로보택시와 액츄에이터,이상수,iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648914
31,1,에코프로비엠(247540) 2028년 예상 P/E 86.3배,"정원석,박정하",iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648913
32,1,세아베스틸지주(001430) 업황 개선 vs 밸류에이션 부담,김윤상,iM증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648912
33,1,아모레퍼시픽(090430) 1Q26 Review: 단단한 체력,오린아,LS증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648911
34,1,"한화시스템(272210) 모멘텀 부자, 수확이 필요한 시기",양승윤,유진투자증권,2026-04-30,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648910
35,1,LS(006260) 이제 지주회사 보다는 사업 회사로 재평가해야 할 때,허민호,대신증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648907
36,1,우리금융지주(316140) 26년 배당수익률 1등,박혜진,대신증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648906
37,1,HD현대일렉트릭(267260) AIDC 온사이트 발전용 제품 공 급 확대,허민호,대신증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648905
38,1,두산테스나(131970) 명확해지는 외형 성장 스토리,김동관,메리츠증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648903
39,1,샘씨엔에스(252990) 올라갈 이유만 쌓인다,양승수,메리츠증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648902
40,1,ISC(095340) 견조한 실적으로 증명 중,김동관,메리츠증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648901
41,1,현대건설(000720) 1Q26 Review: 중동에서의 1승,"문경원,이동석",메리츠증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648899
42,1,"현대건설(000720) 원전, 수익성 방어: 모두 준비 갈 완료!",김도엽,유안타증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648898
43,1,세나테크놀로지(061090) [NDR후기] 기대되는 2Q 실적,"권명준,서석준",유안타증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648896
44,1,HD현대일렉트릭(267260) 초고압 수주 레벨업 + 엔진 발전 확장,"손현정,김고은",유안타증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648893
45,1,한화솔루션(009830) 전 사업부 흑자 전환과 태양광 모멘텀 가시화,이용욱,한화투자증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648891
46,1,현대건설(000720) [1Q26 Review] 넘볼 수 없는 자리,"송유림,김예인",한화투자증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648888
47,1,LG이노텍(011070) 패키지솔루션 기대감 상승,정민규,상상인증권,2026-04-29,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648887
48,1,LG이노텍(011070) 강화되는 긍정적 시그널,양승수,메리츠증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648885
49,1,한화오션(042660) 1Q26P Review: 고수익성의 상선으로 미래를 준비해나가다,배기연,메리츠증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648882
50,1,"에이비엘바이오(298380) COMPANION-002 결과: PFS는 긍정적, OS는 혼선, 승인 시점은 불...",김준영,메리츠증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648881
51,1,한화오션(042660) 상선이 이끄는 이익 성장,이지니,대신증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648880
52,1,"한화시스템(272210) 1Q26 Review: 견고한 본업, 아쉬운 필리조선소 적자",최정환,대신증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648879
53,1,LG이노텍(011070) 성장궤도 진입: 북미증산 & SiP쇼티지,"박형우,정영환",SK증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648877
54,1,"LS에코에너지(229640) 희토류로 밸류업, HVDC로 레벨업",나민식,SK증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648876
55,1,한화오션(042660) 일회성 없이 놀라운 상선 마진 시현,"한승한,고서영",SK증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648875
56,1,한화오션(042660) 일회성 없이 놀라운 상선 마진 시현,"한승한,고서영",SK증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648874
57,1,ISC(095340) AI 러버 소켓의 존재감,이동주,SK증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648873
58,1,"효성중공업(298040) 지속되는 수주 모멘텀, 상방 여력 여전",김태현,IBK투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648870
59,1,"IPARK현대산업개발(294870) 1Q26 Re: 고무적인 이익률, 아쉬운 외형 감소",배세호,iM증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648866
60,1,LG이노텍(011070) 패키지솔루션이 시가총액의 절반 이상을 설명,"고의영,박정하",iM증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648865
61,1,한화오션(042660) 1Q26: 미국 군함만 바라보는 회사가 아니다,변용진,iM증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648864
62,1,HS효성첨단소재(298050) 2~3분기 타이어코드 판가 인상 + 탄소섬유 적자 축소,"전유진,장호",iM증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648863
63,1,LS마린솔루션(060370) 안마해상풍력 계약 해지 관련,성종화,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648862
64,1,LS ELECTRIC(010120) 배전 수주 폭발 + 공격적 증설 대응 → 밸류 할증 시기,성종화,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648861
65,1,IPARK현대산업개발(294870) 마진으로 보여준 체력,김세련,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648860
66,1,한화오션(042660) 1Q26 Review: 차려진 것이 많아서 어서 들었다,이재혁,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648859
67,1,NH투자증권(005940) 예상을 크게 상회한 운용이익,전배승,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648858
68,1,롯데렌탈(089860) 전쟁 피해? 그게 뭔데?,이병근,LS증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648857
69,1,"씨엠티엑스(388210) 성장성, 수익성 모두 확보한 반도체 부품 신흥 강자",박종선,유진투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648855
70,1,케이카(381970) 1Q26 Preview: 대주주 변경 이후가 관건,이재일,유진투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648854
71,1,케이카(381970) 1Q26 Preview: 대주주 변경 이후가 관건,이재일,유진투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648853
72,1,IPARK현대산업개발(294870) 1Q26 Review: 낮아진 매출보다 높아진 마진에 주목,류태환,유진투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648852
73,1,LG이노텍(011070) 1Q26 Review: Top Tier 기판 업체로의 도약,이주형,유진투자증권,2026-04-28,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648851
74,1,LG전자(066570) 점진적 멀티플 확장 기대,정민규,상상인증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648847
75,1,"이수페타시스(007660) 수요의 구체화, 영업레버리지 확대",정민규,상상인증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648846
76,1,한화엔진(082740) 1Q26 Review: 실적과 모멘텀 동반 확대,이시연,상상인증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648845
77,1,현대제철(004020) AI데이터센터.중동 테마를 마주하는 K-철강,김진범,상상인증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648844
78,1,기업은행(024110) 첫 중간 배당 지급,김도하,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648840
79,1,우리금융지주(316140) 자본비율 상승과 비은행 확대를 위한 투자,김도하,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648839
80,1,우리금융지주(316140) 자본비율 상승과 비은행 확대를 위한 투자,김도하,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648838
81,1,하나금융지주(086790) 배당 비중 확대,김도하,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648837
82,1,"기아(000270) 시장 리스크 상쇄할 경쟁력 확인, 미래 사업 영향력 지속 확대","김성래,김예인",한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648836
83,1,"현대모비스(012330) 핵심부품은 전동화 올라와주고, A/S는 관세 우려 완화하고","김성래,김예인",한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648835
84,1,현대제철(004020) 1Q26 Review: 2분기 스프레드 반등 여부에 주목,권지우,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648834
85,1,현대로템(064350) [1Q26 Review] 여전히 우리는 전차가 많이 필요하다,배성조,한화투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648833
86,1,우리금융지주(316140) 기업가치 제고를 위해 비은행 자회사 강화 중,우도형,유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648832
87,1,HD현대마린솔루션(443060) 1Q26 Re: KKR도 다시 사고 싶을 듯,김용민,유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648831
88,1,에이피알(278470) 미국·유럽 채널 확장으로 성장 가시성 확대,이승은,유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648830
89,1,현대로템(064350) 1Q26 Review: 양호한 실적,백종민,유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648829
90,1,헥토이노베이션(214180) 의심하지 않는 실적 성장,"권명준,서석준",유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648825
91,1,"효성중공업(298040) 폭발적인 수주, 목표주가 500만원","손현정,김고은",유안타증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648824
92,1,현대로템(064350) 명확한 방향성,"이지호, 김아연",메리츠증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648816
93,1,아바텍(149950) MLCC 잠재력은 하반기 폭발,양승수,메리츠증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648815
94,1,"한화엔진(082740) 1Q26P Review: 수익성 개선은 가속력이 붙었으며, D.C 기대감 시작",배기연,메리츠증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648814
95,1,HD현대마린솔루션(443060) 1Q26P Review: 컨센서스 부담 < 데이터센터 훈풍,배기연,메리츠증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648813
96,1,효성(004800) 지분법 이익 증가와 투자 리스크 해소,"이경연,이채리",대신증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648812
97,1,"한화에어로스페이스(012450) 1Q26 Pre: 이집트, 호주 매출 인식 개시",최정환,대신증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648811
98,1,호텔신라(008770) 면세사업 업황 저점 통과 호텔은 호황 지속,"유정현,홍성원",대신증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648810
99,1,현대로템(064350) 1Q26 Review: 견고한 실적 속 확대되는 파이프라인,최정환,대신증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648809
100,1,효성중공업(298040) 미국 수주가 터졌다,나민식,SK증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648805
101,1,한화엔진(082740) 미국 DC향 4행정 엔진 수주 기대,"한승한,고서영",SK증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648804
102,1,인텍플러스(064290) ‘어드밴스드패키지’전환 & ‘FCBGA’증설 수혜,"박형우,정영환",SK증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648802
103,1,인텍플러스(064290) ‘어드밴스드패키지’전환 & ‘FCBGA’증설 수혜,"박형우,정영환",SK증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648801
104,1,우리금융지주(316140) 자본에 펌핑 들어간다,설용진,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648795
105,1,하나금융지주(086790) 은행의 효율성에 비은행 회복이 더해지면,설용진,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648794
106,1,현대제철(004020) 3분기까지 긍정적 흐름,김윤상,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648792
107,1,현대모비스(012330) 관세 영향이 감소하는 26.2Q를 기대,이상수,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648791
108,1,기아(000270) 신차 효과로 26.2Q의 리스크를 최소화,이상수,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648790
109,1,현대로템(064350) 1Q26: 지금 사야 한다,변용진,iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648789
110,1,효성티앤씨(298020) 기대보다 훨씬 더 뜨거운 스판덱스 업황 온기,"전유진,장호",iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648788
111,1,"고영(098460) AI 인프라 투자 확대 수혜(ft. AI솔루션, 광모듈)","이상헌,장호",iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648787
112,1,삼성에스디에스(018260) AI 데이터센터 확보로 성장의 핵심 동력 기반 마련,"이상헌,장호",iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648786
113,1,"엑시콘(092870) CLT, SSD 테스터 등으로 올해 사상 최대 실적 가시화","이상헌,장호",iM증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648785
114,1,"현대모비스(012330) 이미 좋은 AS, 달라질 전동화",이병근,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648784
115,1,JB금융지주(175330) 이익개선과 주주환원율 확대 예상,전배승,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648783
116,1,기업은행(024110) 비우호적 대외여건에도 분기배당 도입,전배승,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648782
117,1,우리금융지주(316140) 비은행 강화와 주주환원 확대 병행,전배승,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648781
118,1,하나금융지주(086790) 긍정적 실적전망과 주주환원 확대 기조,전배승,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648780
119,1,롯데웰푸드(280360) 본격적인 이익 개선,박성호,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648779
120,1,"LS에코에너지(229640) 기존 사업, 희토류 사업, 해저케이블 사업 모두 가치 상향",성종화,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648778
121,1,"효성중공업(298040) 실적 호조 & 밸류 여력. 특히, 미국 765kV TR 잠재력 주목",성종화,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648777
122,1,CJ대한통운(000120) 1Q26 Preview: 결국 나에게로 오네(O-NE),이재혁,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648776
123,1,기아(000270) 질적 성장 가속화,이병근,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648775
124,1,현대글로비스(086280) 1Q26 Review: 흔들리는 시황 속에서 안정감이 느껴진 거야,이재혁,LS증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648774
125,1,"DL이앤씨(375500) SMR 시장 선도 가능성에 주목, Top-Pick 유지",류태환,유진투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648770
126,1,제일기획(030000) 곧 좋아질 거야,"이현지,고수영",유진투자증권,2026-04-27,2026-05-03 23:41:44.304029+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648769
127,1,한화에어로스페이스(012450) 1Q26 Review: 단기 실적 너머 현지 생산이라는 경험치,최정환,대신증권,2026-05-04,2026-05-03 23:44:38.781729+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648962
128,1,"브이엠(089970) 실적은 역대 최대, 주가는 여전히 저렴",김진형,대신증권,2026-05-04,2026-05-03 23:44:38.781729+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648961
129,1,롯데관광개발(032350) 추세가 살아 있는 주식,이환욱,유안타증권,2026-04-24,2026-05-03 23:46:14.634572+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648764
130,1,삼성에스디에스(018260) AI Full Stack과 새로운 성장,이창영,유안타증권,2026-04-24,2026-05-03 23:46:14.634572+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648763
131,1,"현대글로비스(086280) 해운이 견인한 실적, 하반기 회복 기대",최지운,유안타증권,2026-04-24,2026-05-03 23:46:14.634572+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648762
132,1,컴투스홀딩스(063080) [탐방노트] 신규게임 & 게임플랫폼 성장 기대,"권명준,서석준",유안타증권,2026-04-24,2026-05-03 23:46:14.634572+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648760
133,1,NH투자증권(005940) 눈에 띄는 운용손익 호조,"조아해,공건희",메리츠증권,2026-04-24,2026-05-03 23:46:14.634572+00:00,https://consensus.hankyung.com/analysis/downpdf?report_idx=648759
